   184   -1  0  0  2  0   0 -2  3  0  0  0  0  0   0       0.0488271   0.004397   0.000227    88.500960624500   -19.068440885332  -102.889340359915
   185   -2  0  0  1  0   0 11 20  0  0  0  0  0   0       0.0051320   0.016266   0.003249   165.357815849096   160.468277392322   145.021674257122
   186   -3  0  0  3  0   0  0  0  0  0  0  0  0   0       0.0484278   0.000000   0.000000   179.994323743353    26.943838284625   137.059577025314
   187   -1  0  0  3  0   0  0 -8 -3  0  0  0  0   0       0.0150752   0.015876   0.003315    31.880715050612    82.664995543680   113.144646846529
   188   -5  0  0  2  0   0  0  0  0  0  0  0  0   0       0.0473992   0.000000   0.000000     0.002360419460   113.102225638208    91.199742227007
   189   -1  1 -2  2  0   0  0  0  0  0  0  0  0   0       0.0473591   0.001191   0.000042  -179.996708081135    -0.622681898815   -20.428532978066
   190   -1  0  0  2  0   0  0  0  0 -1  0  0  0   0       0.0461013   0.002981   0.000161     0.199759181256    56.061580248600   123.148237632958
   191    2 -2  0  2  0   0  0  0  0  0  0  0  0   0       0.0460778   0.002342   0.000080   179.992837275560     0.586708102979    43.905426507966
   192   -2  0  0  5  0   0  0  0  0  0  0  0  0   0       0.0459098   0.000000   0.000000     0.000519867475    -8.117180091464   -89.874998413968
   193    0  0  0  2  0   0 -3  4  0  0  0  0  0   0       0.0456093   0.004044   0.000206    89.420156217000   -20.298109253630   -94.779099226197
   194    4  0  0  2  0   0  0  0  0  0  0  0  0   0       0.0442158   0.000000   0.000063   179.998013660024   112.329251887873    89.035282651236
   195   -1  0  0  2  0   0  0 -2  2  0  0  0  0   0       0.0439746   0.000000   0.000000     1.122728984013     9.439847146356   -77.444145425392
   196   -1  0  0  2  0   0  0  1  0 -1  0  0  0   0       0.0436711   0.000000   0.000000  -179.451803450213   174.764808193409    94.298397562313
   197    0  0  0  2  0   0  0  2  0 -2  0  0  0   0       0.0434921   0.000000   0.000000     0.145558407511   159.021887629622   -89.720588664294
   198    0  0  0  2  0   0  0 -1  0  2  0  0  0   0       0.0432201   0.003346   0.000150    53.920009728309   -43.331081191361  -111.056438067723
